PASSENGERS,FREIGHT,MAIL,DISTANCE,UNIQUE_CARRIER,AIRLINE_ID,UNIQUE_CARRIER_NAME,UNIQUE_CARRIER_ENTITY,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,ORIGIN_STATE_FIPS,ORIGIN_STATE_NM,ORIGIN_WAC,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST_CITY_MARKET_ID,DEST,DEST_CITY_NAME,DEST_STATE_ABR,DEST_STATE_FIPS,DEST_STATE_NM,DEST_WAC,MONTH
58.00,0.00,0.00,945.00,WN,19393,Southwest Airlines Co.,06725,13930,1393008,30977,ORD,"Chicago, IL",IL,17,Illinois,41,12191,1219103,31453,HOU,"Houston, TX",TX,48,Texas,74,1
58.00,0.00,0.00,946.00,MQ,20398,Envoy Air,06820,10821,1082106,30852,BWI,"Baltimore, MD",MD,24,Maryland,35,13303,1330303,32467,MIA,"Miami, FL",FL,12,Florida,33,1
58.00,0.00,0.00,948.00,DL,19790,Delta Air Lines Inc.,01260,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,11042,1104205,30647,CLE,"Cleveland, OH",OH,39,Ohio,44,1
58.00,0.00,0.00,966.00,WN,19393,Southwest Airlines Co.,06725,11697,1169706,32467,FLL,"Fort Lauderdale, FL",FL,12,Florida,33,12266,1226603,31453,IAH,"Houston, TX",TX,48,Texas,74,1
58.00,0.00,0.00,1061.00,MQ,20398,Envoy Air,06820,14492,1449202,34492,RDU,"Raleigh/Durham, NC",NC,37,North Carolina,36,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,1
58.00,0.00,0.00,1068.00,SY,20422,Sun Country Airlines d/b/a MN Airlines,06795,13303,1330303,32467,MIA,"Miami, FL",FL,12,Florida,33,15016,1501606,31123,STL,"St. Louis, MO",MO,29,Missouri,64,1
58.00,0.00,0.00,1070.00,09Q,21161,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",01130,13029,1302902,33029,LNK,"Lincoln, NE",NE,31,Nebraska,65,10821,1082106,30852,BWI,"Baltimore, MD",MD,24,Maryland,35,1
58.00,0.00,0.00,1106.00,WN,19393,Southwest Airlines Co.,06725,12191,1219103,31453,HOU,"Houston, TX",TX,48,Texas,74,11042,1104205,30647,CLE,"Cleveland, OH",OH,39,Ohio,44,1
58.00,0.00,0.00,1195.00,YV,20378,Mesa Airlines Inc.,06689,12266,1226603,31453,IAH,"Houston, TX",TX,48,Texas,74,14869,1486903,34614,SLC,"Salt Lake City, UT",UT,49,Utah,87,1
58.00,0.00,0.00,1214.00,DL,19790,Delta Air Lines Inc.,01260,14683,1468305,33214,SAT,"San Antonio, TX",TX,48,Texas,74,11433,1143302,31295,DTW,"Detroit, MI",MI,26,Michigan,43,1
58.00,0.00,0.00,1246.00,2JQ,21718,Delux Public Charter LLC,01202,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,11259,1125904,30194,DAL,"Dallas, TX",TX,48,Texas,74,1
58.00,0.00,0.00,1355.00,WN,19393,Southwest Airlines Co.,06725,12278,1227805,30928,ICT,"Wichita, KS",KS,20,Kansas,62,13796,1379609,32457,OAK,"Oakland, CA",CA,06,California,91,1
58.00,0.00,0.00,1498.00,WN,19393,Southwest Airlines Co.,06725,10140,1014005,30140,ABQ,"Albuquerque, NM",NM,35,New Mexico,86,15304,1530402,33195,TPA,"Tampa, FL",FL,12,Florida,33,1
58.00,0.00,0.00,1851.00,WN,19393,Southwest Airlines Co.,06725,11278,1127805,30852,DCA,"Washington, DC",VA,51,Virginia,38,14869,1486903,34614,SLC,"Salt Lake City, UT",UT,49,Utah,87,1
58.00,0.00,0.00,2005.00,WN,19393,Southwest Airlines Co.,06725,10994,1099402,30994,CHS,"Charleston, SC",SC,45,South Carolina,37,12889,1288904,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85,1
58.00,25.00,0.00,1472.00,WN,19393,Southwest Airlines Co.,06725,15376,1537604,30436,TUS,"Tucson, AZ",AZ,04,Arizona,81,12339,1233904,32337,IND,"Indianapolis, IN",IN,18,Indiana,42,1
58.00,74.00,469.00,75.00,GV,20455,Grant Aviation,06985,13369,1336901,33369,MLL,"Marshall, AK",AK,02,Alaska,1,10551,1055102,30113,BET,"Bethel, AK",AK,02,Alaska,1,1
58.00,230.00,0.00,1247.00,WN,19393,Southwest Airlines Co.,06725,13342,1334207,33342,MKE,"Milwaukee, WI",WI,55,Wisconsin,45,14869,1486903,34614,SLC,"Salt Lake City, UT",UT,49,Utah,87,1
58.00,2614.00,77.00,204.00,8V,20333,Wright Air Service,06965,10754,1075405,30107,BRW,"Barrow, AK",AK,02,Alaska,1,14709,1470904,30073,SCC,"Deadhorse, AK",AK,02,Alaska,1,1
59.00,0.00,0.00,9.00,KAH,20272,Kenmore Air Harbor,06927,13002,1300201,30559,LKE,"Seattle, WA",WA,53,Washington,93,12652,1265201,30559,KEH,"Kenmore, WA",WA,53,Washington,93,1
59.00,0.00,0.00,88.00,OO,20304,SkyWest Airlines Inc.,06700,14877,1487706,34877,SLN,"Salina, KS",KS,20,Kansas,62,12255,1225502,32255,HYS,"Hays, KS",KS,20,Kansas,62,1
59.00,0.00,0.00,119.00,OO,20304,SkyWest Airlines Inc.,06700,11638,1163807,31638,FAT,"Fresno, CA",CA,06,California,91,13476,1347605,34922,MRY,"Monterey, CA",CA,06,California,91,1
59.00,0.00,0.00,297.00,DL,19790,Delta Air Lines Inc.,01260,13342,1334207,33342,MKE,"Milwaukee, WI",WI,55,Wisconsin,45,13487,1348702,31650,MSP,"Minneapolis, MN",MN,27,Minnesota,63,1
59.00,0.00,0.00,479.00,DL,19790,Delta Air Lines Inc.,01260,14057,1405702,34057,PDX,"Portland, OR",OR,41,Oregon,92,14893,1489302,33192,SMF,"Sacramento, CA",CA,06,California,91,1
59.00,0.00,0.00,574.00,09Q,21161,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",01130,10781,1078105,30781,BTR,"Baton Rouge, LA",LA,22,Louisiana,72,11111,1111106,32474,COU,"Columbia, MO",MO,29,Missouri,64,1
59.00,0.00,0.00,574.00,09Q,21161,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",01130,11111,1111106,32474,COU,"Columbia, MO",MO,29,Missouri,64,10781,1078105,30781,BTR,"Baton Rouge, LA",LA,22,Louisiana,72,1
59.00,0.00,0.00,590.00,DL,19790,Delta Air Lines Inc.,01260,14869,1486903,34614,SLC,"Salt Lake City, UT",UT,49,Utah,87,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,1
59.00,0.00,0.00,599.00,DL,19790,Delta Air Lines Inc.,01260,14869,1486903,34614,SLC,"Salt Lake City, UT",UT,49,Utah,87,14771,1477104,32457,SFO,"San Francisco, CA",CA,06,California,91,1
59.00,0.00,0.00,612.00,SY,20422,Sun Country Airlines d/b/a MN Airlines,06795,10693,1069302,30693,BNA,"Nashville, TN",TN,47,Tennessee,54,15304,1530402,33195,TPA,"Tampa, FL",FL,12,Florida,33,1
59.00,0.00,0.00,622.00,DL,19790,Delta Air Lines Inc.,01260,13487,1348702,31650,MSP,"Minneapolis, MN",MN,27,Minnesota,63,11042,1104205,30647,CLE,"Cleveland, OH",OH,39,Ohio,44,1
59.00,0.00,0.00,677.00,AN,21894,"ADVANCED AIR, LLC",01229,10747,1074706,30747,BRO,"Brownsville, TX",TX,48,Texas,74,11540,1154005,30615,ELP,"El Paso, TX",TX,48,Texas,74,1
59.00,0.00,0.00,957.00,WN,19393,Southwest Airlines Co.,06725,14100,1410005,34100,PHL,"Philadelphia, PA",PA,42,Pennsylvania,23,14986,1498603,34986,SRQ,"Sarasota/Bradenton, FL",FL,12,Florida,33,1
59.00,0.00,0.00,964.00,WN,19393,Southwest Airlines Co.,06725,14771,1477104,32457,SFO,"San Francisco, CA",CA,06,California,91,11109,1110902,30189,COS,"Colorado Springs, CO",CO,08,Colorado,82,1
59.00,0.00,0.00,1017.00,NK,20416,Spirit Air Lines,06830,14635,1463502,31714,RSW,"Fort Myers, FL",FL,12,Florida,33,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,1
59.00,0.00,0.00,1088.00,MX,22080,Breeze Aviation Group DBA  Breeze,01268,13341,1334102,33198,MKC,"Kansas City, MO",MO,29,Missouri,64,11618,1161802,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,1
59.00,0.00,0.00,1163.00,DL,19790,Delta Air Lines Inc.,01260,11259,1125904,30194,DAL,"Dallas, TX",TX,48,Texas,74,12264,1226402,30852,IAD,"Washington, DC",VA,51,Virginia,38,1
59.00,0.00,0.00,1330.00,WN,19393,Southwest Airlines Co.,06725,11259,1125904,30194,DAL,"Dallas, TX",TX,48,Texas,74,15096,1509602,35096,SYR,"Syracuse, NY",NY,36,New York,22,1
59.00,0.00,0.00,1479.00,WN,19393,Southwest Airlines Co.,06725,11278,1127805,30852,DCA,"Washington, DC",VA,51,Virginia,38,12206,1220605,32206,HRL,"Harlingen/San Benito, TX",TX,48,Texas,74,1
59.00,0.00,0.00,1927.00,DL,19790,Delta Air Lines Inc.,01260,14100,1410005,34100,PHL,"Philadelphia, PA",PA,42,Pennsylvania,23,14869,1486903,34614,SLC,"Salt Lake City, UT",UT,49,Utah,87,1
59.00,0.00,0.00,2125.00,SY,20422,Sun Country Airlines d/b/a MN Airlines,06795,11057,1105703,31057,CLT,"Charlotte, NC",NC,37,North Carolina,36,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,1
59.00,0.00,0.00,2161.00,DL,19790,Delta Air Lines Inc.,01260,11042,1104205,30647,CLE,"Cleveland, OH",OH,39,Ohio,44,14771,1477104,32457,SFO,"San Francisco, CA",CA,06,California,91,1
59.00,0.00,0.00,2390.00,WN,19393,Southwest Airlines Co.,06725,13796,1379609,32457,OAK,"Oakland, CA",CA,06,California,91,14492,1449202,34492,RDU,"Raleigh/Durham, NC",NC,37,North Carolina,36,1
59.00,0.00,0.00,2458.00,DL,19790,Delta Air Lines Inc.,01260,14893,1489302,33192,SMF,"Sacramento, CA",CA,06,California,91,14100,1410005,34100,PHL,"Philadelphia, PA",PA,42,Pennsylvania,23,1
59.00,263.00,6964.00,95.00,GV,20455,Grant Aviation,06985,10551,1055102,30113,BET,"Bethel, AK",AK,02,Alaska,1,15887,1588702,35887,WWT,"Newtok, AK",AK,02,Alaska,1,1
59.00,270.00,0.00,2439.00,WN,19393,Southwest Airlines Co.,06725,14831,1483106,32457,SJC,"San Jose, CA",CA,06,California,91,10821,1082106,30852,BWI,"Baltimore, MD",MD,24,Maryland,35,1
59.00,352.00,11157.00,75.00,GV,20455,Grant Aviation,06985,10551,1055102,30113,BET,"Bethel, AK",AK,02,Alaska,1,13369,1336901,33369,MLL,"Marshall, AK",AK,02,Alaska,1,1
59.00,383.00,0.00,130.00,8E,20331,Bering Air Inc.,06992,12704,1270402,32704,KKA,"Koyuk, AK",AK,02,Alaska,1,13873,1387306,33873,OME,"Nome, AK",AK,02,Alaska,1,1
59.00,570.00,181.00,34.00,8V,20333,Wright Air Service,06965,13768,1376802,33768,NUL,"Nulato, AK",AK,02,Alaska,1,11844,1184404,31844,GAL,"Galena, AK",AK,02,Alaska,1,1
59.00,4872.00,27622.00,60.00,8V,20333,Wright Air Service,06965,14709,1470904,30073,SCC,"Deadhorse, AK",AK,02,Alaska,1,13767,1376705,33767,NUI,"Nuiqsut, AK",AK,02,Alaska,1,1
59.00,5879.00,371.00,302.00,8V,20333,Wright Air Service,06965,11630,1163003,31517,FAI,"Fairbanks, AK",AK,02,Alaska,1,13768,1376802,33768,NUL,"Nulato, AK",AK,02,Alaska,1,1
59.00,6924.00,0.00,95.00,J5,20337,Kalinin Aviation LLC d/b/a Alaska Seaplanes,06997,12523,1252306,32523,JNU,"Juneau, AK",AK,02,Alaska,1,14828,1482805,34828,SIT,"Sitka, AK",AK,02,Alaska,1,1
60.00,0.00,0.00,182.00,09Q,21161,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",01130,14122,1412202,30198,PIT,"Pittsburgh, PA",PA,42,Pennsylvania,23,12264,1226402,30852,IAD,"Washington, DC",VA,51,Virginia,38,1
60.00,0.00,0.00,415.00,09Q,21161,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",01130,13244,1324402,33244,MEM,"Memphis, TN",TN,47,Tennessee,54,13105,1310502,33105,LUK,"Cincinnati, OH",OH,39,Ohio,44,1
60.00,0.00,0.00,503.00,DL,19790,Delta Air Lines Inc.,01260,13487,1348702,31650,MSP,"Minneapolis, MN",MN,27,Minnesota,63,12339,1233904,32337,IND,"Indianapolis, IN",IN,18,Indiana,42,1
60.00,0.00,0.00,601.00,WN,19393,Southwest Airlines Co.,06725,14869,1486903,34614,SLC,"Salt Lake City, UT",UT,49,Utah,87,15376,1537604,30436,TUS,"Tucson, AZ",AZ,04,Arizona,81,1
60.00,0.00,0.00,632.00,SY,20422,Sun Country Airlines d/b/a MN Airlines,06795,11697,1169706,32467,FLL,"Fort Lauderdale, FL",FL,12,Florida,33,11057,1105703,31057,CLT,"Charlotte, NC",NC,37,North Carolina,36,1
60.00,0.00,0.00,645.00,DL,19790,Delta Air Lines Inc.,01260,12339,1233904,32337,IND,"Indianapolis, IN",IN,18,Indiana,42,11618,1161802,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,1
60.00,0.00,0.00,693.00,WN,19393,Southwest Airlines Co.,06725,14869,1486903,34614,SLC,"Salt Lake City, UT",UT,49,Utah,87,11540,1154005,30615,ELP,"El Paso, TX",TX,48,Texas,74,1
60.00,0.00,0.00,719.00,DL,19790,Delta Air Lines Inc.,01260,11618,1161802,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,13930,1393008,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1
60.00,0.00,0.00,829.00,DL,19790,Delta Air Lines Inc.,01260,12339,1233904,32337,IND,"Indianapolis, IN",IN,18,Indiana,42,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,1
60.00,0.00,0.00,861.00,DL,19790,Delta Air Lines Inc.,01260,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,14100,1410005,34100,PHL,"Philadelphia, PA",PA,42,Pennsylvania,23,1
60.00,0.00,0.00,918.00,WN,19393,Southwest Airlines Co.,06725,13495,1349505,33495,MSY,"New Orleans, LA",LA,22,Louisiana,72,14122,1412202,30198,PIT,"Pittsburgh, PA",PA,42,Pennsylvania,23,1
60.00,0.00,0.00,1002.00,SY,20422,Sun Country Airlines d/b/a MN Airlines,06795,11775,1177502,31775,FSD,"Sioux Falls, SD",SD,46,South Dakota,67,11973,1197302,31973,GPT,"Gulfport/Biloxi, MS",MS,28,Mississippi,53,1
60.00,0.00,0.00,1002.00,SY,20422,Sun Country Airlines d/b/a MN Airlines,06795,11973,1197302,31973,GPT,"Gulfport/Biloxi, MS",MS,28,Mississippi,53,11775,1177502,31775,FSD,"Sioux Falls, SD",SD,46,South Dakota,67,1
60.00,0.00,0.00,1106.00,WN,19393,Southwest Airlines Co.,06725,11042,1104205,30647,CLE,"Cleveland, OH",OH,39,Ohio,44,12191,1219103,31453,HOU,"Houston, TX",TX,48,Texas,74,1
60.00,0.00,0.00,1162.00,G4,20368,Allegiant Air,06035,11292,1129202,30325,DEN,"Denver, CO",CO,08,Colorado,82,15412,1541206,35412,TYS,"Knoxville, TN",TN,47,Tennessee,54,1
60.00,0.00,0.00,1166.00,WN,19393,Southwest Airlines Co.,06725,14683,1468305,33214,SAT,"San Antonio, TX",TX,48,Texas,74,13891,1389101,32575,ONT,"Ontario, CA",CA,06,California,91,1
60.00,0.00,0.00,1266.00,WN,19393,Southwest Airlines Co.,06725,14262,1426204,34262,PSP,"Palm Springs, CA",CA,06,California,91,13198,1319801,33198,MCI,"Kansas City, MO",MO,29,Missouri,64,1
60.00,0.00,0.00,1619.00,DL,19790,Delta Air Lines Inc.,01260,13244,1324402,33244,MEM,"Memphis, TN",TN,47,Tennessee,54,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,1
60.00,0.00,0.00,1987.00,UA,19977,United Air Lines Inc.,0A875,15304,1530402,33195,TPA,"Tampa, FL",FL,12,Florida,33,10849,1084907,30849,BZN,"Bozeman, MT",MT,30,Montana,84,1
60.00,0.00,0.00,2694.00,NK,20416,Spirit Air Lines,06830,11697,1169706,32467,FLL,"Fort Lauderdale, FL",FL,12,Florida,33,14057,1405702,34057,PDX,"Portland, OR",OR,41,Oregon,92,1
60.00,29.00,77.00,16.00,GV,20455,Grant Aviation,06985,10405,1040505,30405,ATT,"Atmautluak, AK",AK,02,Alaska,1,10551,1055102,30113,BET,"Bethel, AK",AK,02,Alaska,1,1
60.00,141.00,272.00,42.00,GV,20455,Grant Aviation,06985,16567,1656701,36553,7AK,"Akun, AK",AK,02,Alaska,1,11445,1144505,31445,DUT,"Unalaska, AK",AK,02,Alaska,1,1
60.00,194.00,0.00,1167.00,WN,19393,Southwest Airlines Co.,06725,11540,1154005,30615,ELP,"El Paso, TX",TX,48,Texas,74,10693,1069302,30693,BNA,"Nashville, TN",TN,47,Tennessee,54,1
60.00,204.00,9011.00,154.00,GV,20455,Grant Aviation,06985,10551,1055102,30113,BET,"Bethel, AK",AK,02,Alaska,1,13579,1357905,33579,MYU,"Mekoryuk, AK",AK,02,Alaska,1,1
60.00,534.00,44.00,203.00,8V,20333,Wright Air Service,06965,12235,1223502,32235,HUS,"Hughes, AK",AK,02,Alaska,1,11630,1163003,31517,FAI,"Fairbanks, AK",AK,02,Alaska,1,1
61.00,0.00,0.00,30.00,B6,20409,JetBlue Airways,06673,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12197,1219702,31703,HPN,"White Plains, NY",NY,36,New York,22,1
61.00,0.00,0.00,55.00,9K,20253,Cape Air,07021,11615,1161504,31615,EWB,"New Bedford/Fall River, MA",MA,25,Massachusetts,13,10154,1015405,30154,ACK,"Nantucket, MA",MA,25,Massachusetts,13,1
61.00,0.00,0.00,98.00,SY,20422,Sun Country Airlines d/b/a MN Airlines,06795,11252,1125203,31252,DAB,"Daytona Beach, FL",FL,12,Florida,33,12451,1245102,31136,JAX,"Jacksonville, FL",FL,12,Florida,33,1
61.00,0.00,0.00,117.00,JRQ,22107,"KENAI AVIATION OPERATIONS, LLC",01289,12184,1218405,30009,HOM,"Homer, AK",AK,02,Alaska,1,10299,1029906,30299,ANC,"Anchorage, AK",AK,02,Alaska,1,1
61.00,0.00,0.00,182.00,09Q,21161,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",01130,12264,1226402,30852,IAD,"Washington, DC",VA,51,Virginia,38,14122,1412202,30198,PIT,"Pittsburgh, PA",PA,42,Pennsylvania,23,1
61.00,0.00,0.00,307.00,DL,19790,Delta Air Lines Inc.,01260,11042,1104205,30647,CLE,"Cleveland, OH",OH,39,Ohio,44,13232,1323202,30977,MDW,"Chicago, IL",IL,17,Illinois,41,1
61.00,0.00,0.00,350.00,MX,22080,Breeze Aviation Group DBA  Breeze,01268,11834,1183403,31834,FYV,"Fayetteville, AR",AR,05,Arkansas,71,10155,1015502,30155,ACT,"Waco, TX",TX,48,Texas,74,1
61.00,0.00,0.00,371.00,2JQ,21718,Delux Public Charter LLC,01202,14908,1490803,32575,SNA,"Santa Ana, CA",CA,06,California,91,13796,1379609,32457,OAK,"Oakland, CA",CA,06,California,91,1
61.00,0.00,0.00,398.00,09Q,21161,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",01130,11066,1106606,31066,CMH,"Columbus, OH",OH,39,Ohio,44,13485,1348502,33485,MSN,"Madison, WI",WI,55,Wisconsin,45,1
61.00,0.00,0.00,488.00,DL,19790,Delta Air Lines Inc.,01260,11433,1143302,31295,DTW,"Detroit, MI",MI,26,Michigan,43,11618,1161802,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,1
61.00,0.00,0.00,488.00,DL,19790,Delta Air Lines Inc.,01260,11618,1161802,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,11433,1143302,31295,DTW,"Detroit, MI",MI,26,Michigan,43,1
61.00,0.00,0.00,551.00,DL,19790,Delta Air Lines Inc.,01260,13495,1349505,33495,MSY,"New Orleans, LA",LA,22,Louisiana,72,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,1
61.00,0.00,0.00,584.00,OO,20304,SkyWest Airlines Inc.,06700,14831,1483106,32457,SJC,"San Jose, CA",CA,06,California,91,14869,1486903,34614,SLC,"Salt Lake City, UT",UT,49,Utah,87,1
61.00,0.00,0.00,588.00,DL,19790,Delta Air Lines Inc.,01260,12339,1233904,32337,IND,"Indianapolis, IN",IN,18,Indiana,42,14100,1410005,34100,PHL,"Philadelphia, PA",PA,42,Pennsylvania,23,1
61.00,0.00,0.00,588.00,DL,19790,Delta Air Lines Inc.,01260,14100,1410005,34100,PHL,"Philadelphia, PA",PA,42,Pennsylvania,23,12339,1233904,32337,IND,"Indianapolis, IN",IN,18,Indiana,42,1
61.00,0.00,0.00,590.00,DL,19790,Delta Air Lines Inc.,01260,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,14869,1486903,34614,SLC,"Salt Lake City, UT",UT,49,Utah,87,1
61.00,0.00,0.00,623.00,09Q,21161,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",01130,10693,1069302,30693,BNA,"Nashville, TN",TN,47,Tennessee,54,11259,1125904,30194,DAL,"Dallas, TX",TX,48,Texas,74,1
61.00,0.00,0.00,660.00,WN,19393,Southwest Airlines Co.,06725,13891,1389101,32575,ONT,"Ontario, CA",CA,06,California,91,10713,1071302,30713,BOI,"Boise, ID",ID,16,Idaho,83,1
61.00,0.00,0.00,718.00,WN,19393,Southwest Airlines Co.,06725,10140,1014005,30140,ABQ,"Albuquerque, NM",NM,35,New Mexico,86,13198,1319801,33198,MCI,"Kansas City, MO",MO,29,Missouri,64,1
61.00,0.00,0.00,737.00,9E,20363,Endeavor Air Inc.,07024,11775,1177502,31775,FSD,"Sioux Falls, SD",SD,46,South Dakota,67,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,1
61.00,0.00,0.00,835.00,SY,20422,Sun Country Airlines d/b/a MN Airlines,06795,10590,1059006,30590,IFP,"Bullhead City, AZ",AZ,04,Arizona,81,14057,1405702,34057,PDX,"Portland, OR",OR,41,Oregon,92,1
61.00,0.00,0.00,1217.00,GCA,22085,"Global Crossing Airlines, Inc.",01287,13303,1330303,32467,MIA,"Miami, FL",FL,12,Florida,33,15096,1509602,35096,SYR,"Syracuse, NY",NY,36,New York,22,1
61.00,0.00,0.00,1310.00,SY,20422,Sun Country Airlines d/b/a MN Airlines,06795,13487,1348702,31650,MSP,"Minneapolis, MN",MN,27,Minnesota,63,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,1
61.00,0.00,0.00,1527.00,UA,19977,United Air Lines Inc.,0A875,10423,1042302,30423,AUS,"Austin, TX",TX,48,Texas,74,11648,1164802,31648,FCA,"Kalispell, MT",MT,30,Montana,84,1
61.00,0.00,0.00,1589.00,DL,19790,Delta Air Lines Inc.,01260,14771,1477104,32457,SFO,"San Francisco, CA",CA,06,California,91,13487,1348702,31650,MSP,"Minneapolis, MN",MN,27,Minnesota,63,1
61.00,2.00,0.00,2045.00,WN,19393,Southwest Airlines Co.,06725,11042,1104205,30647,CLE,"Cleveland, OH",OH,39,Ohio,44,14057,1405702,34057,PDX,"Portland, OR",OR,41,Oregon,92,1
61.00,164.00,63.00,61.00,8V,20333,Wright Air Service,06965,12615,1261501,32615,KAL,"Kaltag, AK",AK,02,Alaska,1,11844,1184404,31844,GAL,"Galena, AK",AK,02,Alaska,1,1
61.00,175.00,0.00,2297.00,WN,19393,Southwest Airlines Co.,06725,12889,1288904,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85,10529,1052907,30529,BDL,"Hartford, CT",CT,09,Connecticut,11,1
61.00,3071.00,0.00,130.00,8E,20331,Bering Air Inc.,06992,13873,1387306,33873,OME,"Nome, AK",AK,02,Alaska,1,12704,1270402,32704,KKA,"Koyuk, AK",AK,02,Alaska,1,1
62.00,0.00,0.00,55.00,9K,20253,Cape Air,07021,10154,1015405,30154,ACK,"Nantucket, MA",MA,25,Massachusetts,13,11615,1161504,31615,EWB,"New Bedford/Fall River, MA",MA,25,Massachusetts,13,1
62.00,0.00,0.00,152.00,YR,20424,"Grand Canyon Airlines, Inc. d/b/a Grand Canyon Airlines d/b/a Scenic Airlines",06942,11869,1186902,30463,GCN,"Grand Canyon, AZ",AZ,04,Arizona,81,10661,1066106,30661,BLD,"Boulder City, NV",NV,32,Nevada,85,1
62.00,0.00,0.00,182.00,9X,21618,"Southern Airways Express, dba Mokulele Airlines",01168,12190,1219002,32190,HOT,"Hot Springs, AR",AR,05,Arkansas,71,13244,1324402,33244,MEM,"Memphis, TN",TN,47,Tennessee,54,1
62.00,0.00,0.00,220.00,DL,19790,Delta Air Lines Inc.,01260,11003,1100303,31003,CID,"Cedar Rapids/Iowa City, IA",IA,19,Iowa,61,13487,1348702,31650,MSP,"Minneapolis, MN",MN,27,Minnesota,63,1
62.00,0.00,0.00,228.00,9E,20363,Endeavor Air Inc.,07024,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,12264,1226402,30852,IAD,"Washington, DC",VA,51,Virginia,38,1
62.00,0.00,0.00,235.00,AA,19805,American Airlines Inc.,0A050,11433,1143302,31295,DTW,"Detroit, MI",MI,26,Michigan,43,13930,1393008,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1
62.00,0.00,0.00,237.00,DL,19790,Delta Air Lines Inc.,01260,11433,1143302,31295,DTW,"Detroit, MI",MI,26,Michigan,43,13342,1334207,33342,MKE,"Milwaukee, WI",WI,55,Wisconsin,45,1
62.00,0.00,0.00,455.00,YV,20378,Mesa Airlines Inc.,06689,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,04,Arizona,81,14689,1468902,34689,SBA,"Santa Barbara, CA",CA,06,California,91,1
62.00,0.00,0.00,457.00,SY,20422,Sun Country Airlines d/b/a MN Airlines,06795,10158,1015804,30158,ACY,"Atlantic City, NJ",NJ,34,New Jersey,21,11057,1105703,31057,CLT,"Charlotte, NC",NC,37,North Carolina,36,1
62.00,0.00,0.00,493.00,WN,19393,Southwest Airlines Co.,06725,11638,1163807,31638,FAT,"Fresno, CA",CA,06,California,91,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,04,Arizona,81,1
62.00,0.00,0.00,550.00,DL,19790,Delta Air Lines Inc.,01260,14057,1405702,34057,PDX,"Portland, OR",OR,41,Oregon,92,14771,1477104,32457,SFO,"San Francisco, CA",CA,06,California,91,1
62.00,0.00,0.00,550.00,DL,19790,Delta Air Lines Inc.,01260,14771,1477104,32457,SFO,"San Francisco, CA",CA,06,California,91,14057,1405702,34057,PDX,"Portland, OR",OR,41,Oregon,92,1
62.00,0.00,0.00,554.00,DL,19790,Delta Air Lines Inc.,01260,10397,1039707,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,11042,1104205,30647,CLE,"Cleveland, OH",OH,39,Ohio,44,1
62.00,0.00,0.00,571.00,MX,22080,Breeze Aviation Group DBA  Breeze,01268,14492,1449202,34492,RDU,"Raleigh/Durham, NC",NC,37,North Carolina,36,14696,1469608,34696,SBN,"South Bend, IN",IN,18,Indiana,42,1
